#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD8DE7
#Date Time: 2020-06-09 19:00:13.200
#Sample rate: 33189.5Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 400 mV Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 2.15 V
#Symmetry: 50 %
#Phase: 0 °
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1 V
#Offset: 2.15 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V)
-0.02310971000000001,0.05762645884120978
-0.02307958,0.03096941318676533
-0.02304945,0.003312728320279211
-0.02301932000000001,-0.02467716961688746
-0.02298919000000001,-0.05100100220065136
-0.02295906,-0.07599198250169303
-0.02292893,-0.09798404516660972
-0.0228988,-0.1169771901954014
-0.02286867000000001,-0.132304991446707
-0.02283854,-0.1426345966378042
-0.02280841,-0.1476327926980125
-0.02277828,-0.1466331534859708
-0.02274815000000001,-0.1406353182137208
-0.02271802000000001,-0.129306073810582
-0.02268789,-0.1129786333472347
-0.02265776,-0.09298584910640137
-0.02262763000000001,-0.06999414722944303
-0.02259750000000001,-0.04400352771635969
-0.02256737,-0.01668005592055413
-0.02253724,0.01130984201661255
-0.02250711,0.03863331381241811
-0.02247698000000001,0.064957146396182
-0.02244685,0.08861527441450145
-0.02241672,0.1092744847966959
-0.02238659,0.1259351383307237
-0.02235646000000001,0.1385972350165848
-0.02232633000000001,0.145927922571557
-0.0222962,0.1479272009956404
-0.02226607,0.1452614964301959
-0.02223594000000001,0.136931169663182
-0.02220581000000001,0.1242690729773209
-0.02217568,0.1072752063726126
-0.02214555,0.08594956984905702
-0.02211542,0.06195822876005701
-0.02208529000000001,0.03563439617629311
-0.02205516,0.008310924380487545
-0.02202503,-0.01934576048599857
-0.0219949,-0.04600280614044303
-0.02196477000000001,-0.07132699951216526
-0.02193464000000001,-0.09398548831844303
-0.02190451,-0.1133118464179153
-0.02187438,-0.1283064345985403
-0.02184425000000001,-0.1389692528603181
-0.02181412000000001,-0.1443006619912069
-0.02178399,-0.1443006619912069
-0.02175386,-0.1396356790016792
-0.02172373,-0.129306073810582
-0.02169360000000001,-0.1146446987006375
-0.02166347,-0.09598476674252637
-0.02163334,-0.07365949100692915
-0.02160321,-0.04833529763520691
-0.02157308000000001,-0.02201146505144302
-0.02154295000000001,0.005645219815043101
-0.02151282,0.03330190468152922
-0.02148269,0.05995895033597367
-0.02145256000000001,0.08395029142497368
-0.02142243000000001,0.1052759279485292
-0.0213923,0.1229362206945987
-0.02136217,0.1362647435218209
-0.02133204,0.1445950702888348
-0.02130191000000001,0.1482604140663209
-0.02127178,0.145927922571557
-0.02124165,0.1389304480872653
-0.02121152,0.1269347775427654
-0.02118139000000001,0.1106073370794181
-0.02115126000000001,0.09028133976790423
-0.02112113,0.06695642482026534
-0.021091,0.04129901837786255
-0.02106087000000001,0.01364233351137644
-0.02103074000000001,-0.01368113828442913
-0.02100061,-0.04100461008023469
-0.02097048,-0.06632880345195691
-0.02094035,-0.08965371839959582
-0.02091022000000001,-0.1096465026404292
-0.02088009,-0.1253075169624153
-0.02084996,-0.1369699744362347
-0.02081983,-0.1433010227791653
-0.02078970000000001,-0.1446338750618875
-0.02075957,-0.1406353182137208
-0.02072944,-0.1316385653053458
-0.02069931,-0.1179768294074431
-0.02066918000000001,-0.09998332359069304
-0.02063905000000001,-0.07832447399645692
-0.02060892,-0.05366670676609581
-0.02057879,-0.02734287418233191
-0.02054866,0.0003138106841542102
-0.02051853000000001,0.02797049555064033
-0.0204884,0.05462754120508478
-0.02045827,0.0792853084354459
-0.02042814,0.1012773711003626
-0.02039801000000001,0.1199373030584737
-0.02036788,0.133932252027057
-0.02033775,0.1432622180061126
-0.02030762,0.1475939879249598
-0.02027749000000001,0.1465943487129181
-0.02024736000000001,0.1405965134406681
-0.02021723,0.1292672690375292
-0.0201871,0.1139394677862237
-0.02015697,0.09394668354539035
-0.02012684000000001,0.07062176859775146
-0.02009671,0.04529757522602922
-0.02006658,0.01797410343022366
-0.02003645,-0.009349368365581904
-0.02000632000000001,-0.03667284016138747
-0.01997619,-0.06266345967447082
-0.01994606,-0.08632158769279025
-0.01991593,-0.1069807980749847
-0.01988580000000001,-0.1233082385383319
-0.01985567000000001,-0.1356371221535125
-0.01982554,-0.1429678097084847
-0.01979541,-0.1453003012032486
-0.01976528,-0.1419681704964431
-0.01973515000000001,-0.1339710568001097
-0.01970502,-0.1209757470435681
-0.01967489,-0.1036486673681792
-0.01964476,-0.08265624391530416
-0.01961463000000001,-0.05833168975562358
-0.0195845,-0.03200785717185969
-0.01955437,-0.004684385376054125
-0.01952424,0.022972299490432
-0.01949411000000001,0.049962558215557
-0.01946398000000001,0.07528675158727924
-0.01943385,0.09761202732287647
-0.01940372,0.1169383854223487
-0.01937359,0.1315997605322931
-0.01934346000000001,0.1422625787940709
-0.01931333,0.1472607748542792
-0.0192832,0.1472607748542792
-0.01925307,0.1422625787940709
-0.01922294000000001,0.1319329736029737
-0.01919281,0.1169383854223487
-0.01916268,0.09794524039355701
-0.01913255,0.07595317772864035
-0.01910242000000001,0.05062898435691811
-0.01907229000000001,0.02363872563179311
-0.01904216,-0.004351172305373569
-0.01901203,-0.03167464410117913
-0.0189819,-0.05799847668494303
-0.01895177000000001,-0.08232303084462358
-0.01892164,-0.1033154542974986
-0.01889151,-0.1209757470435681
-0.01886138,-0.1339710568001097
-0.01883125000000001,-0.1423013835671236
-0.01880112,-0.1456335142739292
-0.01877099,-0.1436342358498458
-0.01874086,-0.1363035482948736
-0.01871073000000001,-0.1243078777503736
-0.01868060000000001,-0.1076472242163458
-0.01865047,-0.08732122690483193
-0.01862034,-0.06332988581583193
-0.01859021,-0.03767247937342914
-0.01856008000000001,-0.01034900757762357
-0.01852995,0.01730767728886255
-0.01849982,0.04463114908466811
-0.01846969,0.06995534245639035
-0.01843956000000001,0.09294704433334869
-0.01840943,0.1126066155035015
-0.0183793,0.1286008428961681
-0.01834917,0.1395968742286265
-0.01831904000000001,0.145927922571557
-0.01828891000000001,0.1472607748542792
-0.01825878,0.1432622180061126
-0.01822865,0.1342654650977376
-0.01819852000000001,0.1202705161291542
-0.01816839000000001,0.1019437972417237
-0.01813826,0.08028494764748756
-0.01810813,0.05629360655848756
-0.018078,0.03030298704540422
-0.01804787000000001,0.004312367532320878
-0.01801774,-0.02167825198076246
-0.01798761,-0.04700244535248469
-0.01795748,-0.06999414722944303
-0.01792735000000001,-0.09065335761163748
-0.01789722000000001,-0.1073140111456653
-0.01786709,-0.1203093209022069
-0.01783696,-0.1286396476692208
-0.01780683000000001,-0.1319717783760264
-0.01777670000000001,-0.1303057130226236
-0.01774657,-0.1229750254676514
-0.01771644,-0.1113125679938319
-0.01768631,-0.09498512753048471
-0.01765618000000001,-0.07499234328965138
-0.01762605,-0.05133421527133192
-0.01759592,-0.02534359575824858
-0.01756579,0.001979876037556989
-0.01753566000000001,0.02996977397472366
-0.01750553000000001,0.05762645884120978
-0.0174754,0.08395029142497368
-0.01744527,0.1079416325139737
-0.01741514000000001,0.1286008428961681
-0.01738501000000001,0.1452614964301959
-0.01735488,0.1575903800453765
-0.01732475,0.1652542806710293
-0.01729462,0.1672535590951126
-0.01726449000000001,0.1642546414589876
-0.01723436,0.1559243146919737
-0.01720423,0.142929004935432
-0.0171741,0.1256019252600431
-0.01714397000000001,0.1046095018071681
-0.01711384000000001,0.08128458685952925
-0.01708371,0.05762645884120978
-0.01705358,0.03230226546948755
-0.01702345000000001,0.006978072097765324
-0.01699332000000001,-0.01801290820327635
-0.01696319,-0.04133782315091525
-0.01693306,-0.06233024660379025
-0.01690293,-0.08032375242054027
-0.01687280000000001,-0.0943187013891236
-0.01684267,-0.1046483065802208
-0.01681254,-0.1093132895697486
-0.01678241,-0.1093132895697486
-0.01675228000000001,-0.1039818804388597
-0.01672215000000001,-0.09365227524776248
-0.01669202,-0.07832447399645692
-0.01666189,-0.0589981158969847
-0.01663176000000001,-0.03667284016138747
-0.01660163000000001,-0.01201507293102635
-0.0165715,0.01430875965273755
-0.01654137,0.04196544451922367
-0.01651124,0.06928891631502923
-0.01648111000000001,0.09527953582811258
-0.01645098,0.1192708769171126
-0.01642085,0.1402633003699876
-0.01639072,0.1569239539040154
-0.01636059000000001,0.1692528375191959
-0.01633046,0.1772499512155293
-0.01630033,0.1795824427102931
-0.0162702,0.1769167381448487
-0.01624007000000001,0.1692528375191959
-0.01620994000000001,0.1565907408333348
-0.01617981,0.1392636611579459
-0.01614968,0.1186044507757515
-0.01611955,0.09427989661607092
-0.01608942000000001,0.067956064032307
-0.01605929,0.04029937916582089
-0.01602916,0.01197626815797366
-0.01599903,-0.01501399056715135
-0.01596890000000001,-0.04067139700955413
-0.01593877,-0.06399631195719302
-0.01590864,-0.08398909619802636
-0.01587851,-0.09998332359069304
-0.01584838000000001,-0.1116457810645125
-0.01581825000000001,-0.1179768294074431
-0.01578812,-0.1193096816901653
-0.01575799,-0.1153111248419986
-0.01572786,-0.1063143719336236
-0.01569773000000001,-0.09231942296504025
-0.0156676,-0.07432591714829026
-0.01563747,-0.05233385448337358
-0.01560734,-0.02834251339437358
-0.01557721000000001,-0.002351893881290235
-0.01554708,0.02563800405587644
-0.01551695,0.05362790199304312
-0.01548682,0.08061816071816813
-0.01545669000000001,0.1056091410192098
-0.01542656000000001,0.1272679906134459
-0.01539643,0.1445950702888348
-0.0153663,0.1575903800453765
-0.01533617,0.1659207068123904
-0.01530604000000001,0.1702524767312376
-0.01527591,0.1692528375191959
-0.01524578,0.1629217891762654
-0.01521565,0.151925757843807
-0.01518552000000001,0.1355983173804598
-0.01515539,0.1156055331396265
-0.01512526,0.09261383126266812
-0.01509513,0.06728963789094589
-0.01506500000000001,0.04063259223650145
-0.01503487000000001,0.01297590737001533
-0.01500474,-0.01468077749647079
-0.01497461,-0.04067139700955413
-0.01494448,-0.06432952502787359
-0.01491435000000001,-0.08532194848074859
-0.01488422,-0.1023158150854569
-0.01485409,-0.1149779117713181
-0.01482396,-0.1229750254676514
-0.01479383000000001,-0.1259739431037764
-0.0147637,-0.1236414516090125
-0.01473357,-0.1159775509833597
-0.01470344,-0.1036486673681792
-0.01467331000000001,-0.08665480076347082
-0.01464318000000001,-0.06599559038127636
-0.01461305,-0.04233746236295691
-0.01458292,-0.01767969513259579
-0.01455279,0.008310924380487545
-0.01452266000000001,0.034967970034932
-0.01449253,0.06129180261869589
-0.0144624,0.08561635677837645
-0.01443227,0.1082748455846543
-0.01440214000000001,0.1272679906134459
-0.01437201,0.1419293657233903
-0.01434188,0.151925757843807
-0.01431175,0.1569239539040154
-0.01428162000000001,0.1565907408333348
-0.01425149000000001,0.1505929055610848
-0.01422136,0.1395968742286265
-0.01419123,0.1242690729773209
-0.0141611,0.1046095018071681
-0.01413097000000001,0.08095137378884867
-0.01410084,0.05529396734644589
-0.01407071,0.02763728247995977
-0.01404058,-0.0006858285278874567
-0.01401045000000001,-0.02867572646505413
-0.01398032,-0.05566598519017914
-0.01395019,-0.0799905393498597
-0.01392006,-0.1013161758734153
-0.01388993000000001,-0.1189764686194847
-0.01385980000000001,-0.132304991446707
-0.01382967,-0.1406353182137208
-0.01379954,-0.1436342358498458
-0.01376941,-0.1413017443550819
-0.01373928000000001,-0.1343042698707903
-0.01370915,-0.1223085993262903
-0.01367902,-0.1056479457922625
-0.01364889,-0.08532194848074859
-0.01361876000000001,-0.06166382046242914
-0.01358863,-0.0356732009493458
-0.0135585,-0.008682942224220792
-0.01352837,0.01897374264226533
-0.01349824000000001,0.04563078829670978
-0.01346811000000001,0.07128819473911258
-0.01343798,0.0936134704747098
-0.01340785,0.1132730416448626
-0.01337772000000001,0.1286008428961681
-0.01334759000000001,0.1395968742286265
-0.01331746,0.1452614964301959
-0.01328733,0.145927922571557
-0.0132572,0.1415961526527098
-0.01322707000000001,0.1319329736029737
-0.01319694,0.1179380246343903
-0.01316681,0.09927809267627924
-0.01313668,0.07728603001136256
-0.01310655000000001,0.05196183663964034
-0.01307642000000001,0.02530479098519588
-0.01304629,-0.002351893881290235
-0.01301616,-0.03000857874777636
-0.01298603000000001,-0.05666562440222081
-0.01295590000000001,-0.08165660470326247
-0.01292577,-0.1033154542974986
-0.01289564,-0.1219753862556097
-0.01286551,-0.1356371221535125
-0.01283538000000001,-0.1449670881325681
-0.01280525,-0.1489656449807347
-0.01277512,-0.1479660057686931
-0.01274499,-0.1413017443550819
-0.01271486000000001,-0.1299724999519431
-0.01268473000000001,-0.1139782725592764
-0.0126546,-0.09465191445980414
-0.01262447,-0.0716602125828458
-0.01259434000000001,-0.04700244535248469
-0.01256421000000001,-0.02101182583940135
-0.01253408,0.005312006744362545
-0.01250395,0.03096941318676533
-0.01247382,0.05496075427576533
-0.01244369000000001,0.0762863907993209
-0.01241356,0.09527953582811258
-0.01238343,0.1106073370794181
-0.0123533,0.1212701553411959
-0.01232317000000001,0.1272679906134459
-0.01229304000000001,0.127934416754807
-0.01226291,0.1239358599066404
-0.01223278,0.1149391069982653
-0.01220265000000001,0.1012773711003626
-0.01217252000000001,0.08328386528361256
-0.01214239,0.06129180261869589
-0.01211226,0.03663403538833478
-0.01208213,0.009643776663209768
-0.01205200000000001,-0.01834612127395691
-0.01202187,-0.04666923228180414
-0.01199174,-0.07365949100692915
-0.01196161,-0.09931689744933192
-0.01193148000000001,-0.1219753862556097
-0.01190135,-0.1409685312844014
-0.01187122,-0.1559631194650264
-0.01184109,-0.1662927246561236
-0.01181096000000001,-0.1716241337870125
-0.01178083000000001,-0.1716241337870125
-0.0117507,-0.1659595115854431
-0.01172057,-0.1556299063943458
-0.01169044,-0.1403021051430403
-0.01166031000000001,-0.1209757470435681
-0.01163018,-0.09831725823729026
-0.01160005,-0.07265985179488749
-0.01156992,-0.04566959306976247
-0.01153979000000001,-0.01767969513259579
-0.01150966,0.009976989733890324
-0.01147953,0.03663403538833478
-0.0114494,0.06062537647733478
-0.01141927000000001,0.08161779993020979
-0.01138914000000001,0.09927809267627924
-0.01135901,0.1126066155035015
-0.01132888,0.1206037291998348
-0.01129875,0.1232694337652792
-0.01126862000000001,0.1209369422705154
-0.01123849,0.1132730416448626
-0.01120836,0.1002777318883209
-0.01117823,0.08295065221293202
-0.01114810000000001,0.06229144183073757
-0.01111797,0.037966887671057
-0.01108784,0.01130984201661255
-0.01105771,-0.01634684284987357
-0.01102758000000001,-0.0446699538577208
-0.01099745000000001,-0.07232663872420692
-0.01096732,-0.09831725823729026
-0.01093719,-0.1213089601142486
-0.01090706,-0.1416349574257625
-0.01087693000000001,-0.1572959717477486
-0.0108468,-0.1689584292215681
-0.01081667,-0.1752894775644986
-0.01078654,-0.1766223298472208
-0.01075641000000001,-0.1726237729990542
-0.01072628,-0.1629605939493181
-0.01069615,-0.1492988580514153
-0.01066602,-0.1309721391639847
-0.01063589000000001,-0.1093132895697486
-0.01060576000000001,-0.08532194848074859
-0.01057563,-0.05933132896766525
-0.0105455,-0.03234107024254024
-0.01051537,-0.00501759844673468
-0.01048524000000001,0.02097302106634866
-0.01045511,0.04496436215534867
-0.01042498,0.06628999867890423
-0.01039485,0.08395029142497368
-0.01036472000000001,0.09727881425219589
-0.01033459,0.1059423540898904
-0.01030446,0.1092744847966959
-0.01027433,0.1076084194432931
-0.01024420000000001,0.1006109449590015
-0.01021407000000001,0.08794884827314034
-0.01018394,0.07195462088047366
-0.01015381,0.05162862356895978
-0.01012368,0.02830370862132088
-0.01009355000000001,0.0026463021789181
-0.01006342,-0.02401074347552635
-0.01003329,-0.05100100220065136
-0.01000316,-0.07665840864305415
-0.009973030000000008,-0.1013161758734153
-0.009942900000000005,-0.1229750254676514
-0.009912770000000001,-0.1419681704964431
-0.009882639999999998,-0.1569627586770681
-0.009852510000000009,-0.1676255769388459
-0.009822380000000006,-0.1732901991404153
-0.009792250000000002,-0.1739566252817764
-0.009762119999999999,-0.1692916422922486
-0.009731989999999996,-0.1596284632425125
-0.009701860000000007,-0.1449670881325681
-0.009671730000000003,-0.1266403692451375
-0.0096416,-0.1043150935095403
-0.009611469999999997,-0.07965732627917915
-0.009581340000000008,-0.05266706755405414
-0.009551210000000004,-0.02467716961688746
-0.009521080000000001,0.003312728320279211
-0.009490949999999998,0.03030298704540422
-0.009460820000000009,0.05596039348780701
-0.009430690000000005,0.07828566922340424
-0.009400560000000002,0.09727881425219589
-0.009370429999999999,0.1122734024328209
-0.009340299999999996,0.121936581482557
-0.009310170000000006,0.1269347775427654
-0.009280040000000003,0.1266015644720848
-0.00924991,0.1212701553411959
-0.009219779999999997,0.1109405501500987
-0.009189650000000008,0.09561274889879312
-0.009159520000000004,0.0762863907993209
-0.009129390000000001,0.05329468892236256
-0.009099259999999998,0.02797049555064033
-0.009069130000000009,0.0009802368255153215
-0.009039000000000005,-0.02634323497029024
-0.009008870000000002,-0.05366670676609581
-0.008978739999999999,-0.0799905393498597
-0.008948609999999996,-0.1039818804388597
-0.008918480000000006,-0.1249743038917347
-0.008888350000000003,-0.1419681704964431
-0.00885822,-0.1546302671823042
-0.008828089999999997,-0.162294167807957
-0.008797960000000007,-0.1649598723734014
-0.008767830000000004,-0.1626273808786375
-0.008737700000000001,-0.1546302671823042
-0.008707569999999998,-0.1416349574257625
-0.008677440000000008,-0.1246410908210542
-0.008647310000000005,-0.1036486673681792
-0.008617180000000002,-0.07765804785509581
-0.008587049999999999,-0.04866851070588747
-0.008556919999999996,-0.01867933434463746
-0.008526790000000006,0.01097662894593199
-0.008496660000000003,0.03963295302445978
-0.00846653,0.0666232117495848
-0.008436399999999997,0.09028133976790423
-0.008406270000000007,0.1109405501500987
-0.008376140000000004,0.1269347775427654
-0.008346010000000001,0.1385972350165848
-0.008315879999999998,0.1449282833595154
-0.008285750000000008,0.1455947095008765
-0.008255620000000005,0.1415961526527098
-0.008225490000000002,0.1322661866736543
-0.008195359999999999,0.1179380246343903
-0.008165230000000009,0.09961130574695978
-0.008135100000000006,0.07761924308204313
-0.008104970000000003,0.05262826278100145
-0.00807484,0.02630443019723755
-0.008044709999999997,-0.001685467739929124
-0.008014580000000007,-0.02900893953573469
-0.007984450000000004,-0.05499955904881803
-0.007954320000000001,-0.07932411320849858
-0.007924189999999998,-0.1006497497320542
-0.007894060000000008,-0.1186432555488042
-0.007863930000000005,-0.1319717783760264
-0.007833800000000002,-0.1406353182137208
-0.007803669999999999,-0.1443006619912069
-0.007773540000000009,-0.1426345966378042
-0.007743410000000006,-0.1359703352241931
-0.007713280000000003,-0.1243078777503736
-0.00768315,-0.1079804372870264
-0.007653019999999996,-0.08765443997551248
-0.007622890000000007,-0.06432952502787359
-0.007592760000000004,-0.0386721185854708
-0.007562630000000001,-0.01134864678966524
-0.007532499999999998,0.01630803807682088
-0.007502370000000008,0.04329829680194589
-0.007472240000000005,0.06928891631502923
-0.007442110000000002,0.09261383126266812
-0.007411979999999999,0.112939828574182
-0.007381850000000009,0.1286008428961681
-0.007351720000000006,0.1402633003699876
-0.007321590000000003,0.1469275617835987
-0.00729146,0.1485936271370015
-0.007261329999999996,0.1449282833595154
-0.007231200000000007,0.1359315304511403
-0.007201070000000004,0.1226030076239181
-0.007170940000000001,0.1046095018071681
-0.007140809999999997,0.08295065221293202
-0.007110680000000008,0.0582928849825709
-0.007080550000000005,0.031969052398807
-0.007050420000000002,0.004312367532320878
-0.007020289999999998,-0.02334431733416524
-0.006990160000000009,-0.05000136298860969
-0.006960030000000006,-0.07499234328965138
-0.006929900000000003,-0.09698440595456803
-0.00689977,-0.1156443379126792
-0.006869639999999996,-0.1299724999519431
-0.006839510000000007,-0.1396356790016792
-0.006809380000000004,-0.1439674489205264
-0.006779250000000001,-0.1433010227791653
-0.006749119999999997,-0.1376364005775959
-0.006718990000000008,-0.1269735823158181
-0.006688860000000005,-0.1113125679938319
-0.006658730000000002,-0.09198620989435971
-0.006628599999999998,-0.06899450801740137
-0.006598470000000009,-0.04367031464567914
-0.006568340000000006,-0.01668005592055413
-0.006538210000000003,0.01097662894593199
-0.006508079999999999,0.03830010074173756
-0.006477949999999996,0.06429072025482088
-0.006447820000000007,0.08828206134382091
-0.006417690000000004,0.1092744847966959
-0.00638756,0.1256019252600431
-0.006357429999999997,0.1379308088752237
-0.006327300000000008,0.1455947095008765
-0.006297170000000005,0.1479272009956404
-0.006267040000000001,0.1452614964301959
-0.006236909999999998,0.1365979565925015
-0.006206780000000009,0.1229362206945987
-0.006176650000000006,0.1052759279485292
-0.006146520000000003,0.08361707835429313
-0.006116389999999999,0.05995895033597367
-0.006086259999999996,0.03396833082289033
-0.006056130000000007,0.006978072097765324
-0.006026000000000004,-0.02034539969804024
-0.00599587,-0.04666923228180414
-0.005965739999999997,-0.07132699951216526
-0.005935610000000008,-0.09365227524776248
-0.005905480000000005,-0.1126454202765542
-0.005875350000000001,-0.1276400084571792
-0.005845219999999998,-0.1379696136482764
-0.005815090000000009,-0.1436342358498458
-0.005784960000000006,-0.1439674489205264
-0.005754830000000002,-0.1389692528603181
-0.005724699999999999,-0.129306073810582
-0.005694569999999996,-0.1149779117713181
-0.005664440000000007,-0.09598476674252637
-0.005634310000000003,-0.07399270407760969
-0.00560418,-0.04933493684724858
-0.005574049999999997,-0.02267789119280413
-0.005543920000000008,0.004978793673681989
-0.005513790000000005,0.03230226546948755
-0.005483660000000001,0.05862609805325145
-0.005453529999999998,0.08295065221293202
-0.005423400000000009,0.1046095018071681
-0.005393270000000006,0.1222697945532376
-0.005363140000000002,0.1355983173804598
-0.005333009999999999,0.1442618572181542
-0.005302879999999996,0.1479272009956404
-0.005272750000000007,0.1462611356422376
-0.005242620000000003,0.1392636611579459
-0.00521249,0.1272679906134459
-0.005182359999999997,0.1112737632207793
-0.005152230000000008,0.0906145528385848
-0.005122100000000004,0.06728963789094589
-0.005091970000000001,0.04163223144854311
-0.005061839999999998,0.01430875965273755
-0.005031710000000009,-0.01334792521374857
-0.005001580000000005,-0.04067139700955413
-0.004971450000000002,-0.06599559038127636
-0.004941319999999999,-0.08932050532891525
-0.004911189999999996,-0.1093132895697486
-0.004881060000000007,-0.1253075169624153
-0.004850930000000003,-0.1366367613655542
-0.0048208,-0.1433010227791653
-0.004790669999999997,-0.1446338750618875
-0.004760540000000008,-0.1409685312844014
-0.004730410000000004,-0.1319717783760264
-0.004700280000000001,-0.1183100424781236
-0.004670149999999998,-0.09998332359069304
-0.004640020000000009,-0.07865768706713749
-0.004609890000000005,-0.05399991983677636
-0.004579760000000002,-0.02767608725301246
-0.004549629999999999,-1.940238652634551e-05
-0.004519499999999996,0.02797049555064033
-0.004489370000000006,0.05429432813440423
-0.004459240000000003,0.07895209536476536
-0.00442911,0.1012773711003626
-0.004398979999999997,0.1196040899877931
-0.004368850000000007,0.133932252027057
-0.004338720000000004,0.1435954310767931
-0.004308590000000001,0.1482604140663209
-0.004278459999999998,0.1479272009956404
-0.004248330000000008,0.1419293657233903
-0.004218200000000005,0.1306001213202515
-0.004188070000000002,0.1152723200689459
-0.004157939999999999,0.09561274889879312
-0.004127809999999996,0.07262104702183478
-0.004097680000000006,0.046963640579432
-0.004067550000000003,0.019973381854307
-0.00403742,-0.00801651608285968
-0.004007289999999997,-0.03533998787866525
-0.003977160000000007,-0.06133060739174859
-0.003947030000000004,-0.08532194848074859
-0.003916900000000001,-0.1056479457922625
-0.003886769999999998,-0.1226418123969708
-0.003856640000000008,-0.1353039090828319
-0.003826510000000005,-0.1426345966378042
-0.003796380000000002,-0.1449670881325681
-0.003766249999999999,-0.1423013835671236
-0.003736119999999996,-0.1346374829414708
-0.003705990000000006,-0.1213089601142486
-0.003675860000000003,-0.1043150935095403
-0.00364573,-0.08332267005666527
-0.003615599999999997,-0.05933132896766525
-0.003585470000000007,-0.03300749638390135
-0.003555340000000004,-0.005684024588095792
-0.003525210000000001,0.02197266027839033
-0.003495079999999998,0.04896291900351533
-0.003464950000000008,0.07428711237523758
-0.003434820000000005,0.09694560118151535
-0.003404690000000002,0.1162719592809876
-0.003374559999999999,0.1312665474616126
-0.003344430000000009,0.1415961526527098
-0.003314300000000006,0.1472607748542792
-0.003284170000000003,0.1475939879249598
-0.00325404,0.1425957918647515
-0.003223909999999997,0.1325993997443348
-0.003193780000000007,0.1176048115637098
-0.003163650000000004,0.0989448796055987
-0.003133520000000001,0.07661960387000147
-0.003103389999999998,0.05162862356895978
-0.003073260000000008,0.02463836484383477
-0.003043130000000005,-0.003018320022651347
-0.003013000000000002,-0.03034179181845691
-0.002982869999999999,-0.05666562440222081
-0.002952740000000009,-0.08099017856190138
-0.002922610000000006,-0.1023158150854569
-0.002892480000000003,-0.1199761078315264
-0.00286235,-0.1336378437294292
-0.002832219999999996,-0.1416349574257625
-0.002802090000000007,-0.1453003012032486
-0.002771960000000004,-0.1433010227791653
-0.002741830000000001,-0.1363035482948736
-0.002711699999999997,-0.1243078777503736
-0.002681570000000008,-0.1079804372870264
-0.002651440000000005,-0.08765443997551248
-0.002621310000000002,-0.06399631195719302
-0.002591179999999998,-0.03833890551479024
-0.002561050000000009,-0.01134864678966524
-0.002530920000000006,0.01664125114750144
-0.002500790000000003,0.04363150987262644
-0.00247066,0.06928891631502923
-0.002440529999999996,0.09228061819198757
-0.002410400000000007,0.1122734024328209
-0.002380270000000004,0.1282676298254876
-0.002350140000000001,0.1395968742286265
-0.002320009999999997,0.1462611356422376
-0.002289880000000008,0.1475939879249598
-0.002259750000000005,0.1435954310767931
-0.002229620000000002,0.1345986781684181
-0.002199489999999998,0.1206037291998348
-0.002169360000000009,0.1026102233830848
-0.002139230000000006,0.08061816071816813
-0.002109100000000003,0.05596039348780701
-0.002078969999999999,0.02930334783336255
-0.002048839999999996,0.001646662966876433
-0.002018710000000007,-0.02567680882892913
-0.001988580000000004,-0.05233385448337358
-0.00195845,-0.07699162171373469
-0.001928319999999997,-0.09898368437865138
-0.001898190000000008,-0.1173104032660819
-0.001868060000000005,-0.1313053522346653
-0.001837930000000002,-0.1409685312844014
-0.001807799999999998,-0.1453003012032486
-0.001777670000000009,-0.1446338750618875
-0.001747540000000006,-0.1383028267189569
-0.001717410000000003,-0.1273067953864986
